bert_wp_len,bert_ids_len,bert_words_len,len_chars,len_tokens_all,len_words,n_sentences,average_sentences_length,len_chars_per_word,len_tokens_per_word,punct_ellipsis_ratio,punct___ratio,stopwords_ratio,connective_addition_ratio,connective_contrast_ratio,connective_cause_ratio,connective_consequence_ratio,connective_concession_ratio,connective_example_ratio,connective_purpose_ratio,connective_time_ratio,connective_summary_ratio,pos_DET_ratio,pos_VERB_ratio,pos_SCONJ_ratio,pos_AUX_ratio,pos_PART_ratio,pos_CCONJ_ratio,pos_ADV_ratio,pos_ADJ_ratio,pos_ADP_ratio,pos_PROPN_ratio,pos_PRON_ratio,pos_NOUN_ratio,pos_NUM_ratio,label
77,79,77,414,80,65,12,6.416666666666667,6.369230769230769,1.2307692307692308,0.0,0.0,0.15384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
275,277,275,1594,290,234,41,6.7073170731707314,6.811965811965812,1.2393162393162394,0.0,0.0,0.06837606837606838,0.004273504273504274,0.008547008547008548,0.004273504273504274,0.004273504273504274,0.004273504273504274,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
204,206,204,1176,215,174,30,6.8,6.758620689655173,1.235632183908046,0.0,0.0,0.08620689655172414,0.005747126436781609,0.011494252873563218,0.005747126436781609,0.005747126436781609,0.011494252873563218,0.0,0.005747126436781609,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
332,334,332,1863,350,279,54,6.148148148148148,6.67741935483871,1.2544802867383513,0.0,0.0,0.0967741935483871,0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.007168458781362007,0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
210,212,210,1172,223,177,33,6.363636363636363,6.621468926553672,1.2598870056497176,0.0,0.0,0.13559322033898305,0.005649717514124294,0.022598870056497175,0.005649717514124294,0.005649717514124294,0.011299435028248588,0.005649717514124294,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
130,132,130,747,137,110,20,6.5,6.790909090909091,1.2454545454545454,0.0,0.0,0.11818181818181818,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
164,166,164,913,172,138,26,6.3076923076923075,6.615942028985507,1.2463768115942029,0.0,0.0,0.16666666666666666,0.007246376811594203,0.0,0.014492753623188406,0.007246376811594203,0.0,0.0,0.007246376811594203,0.007246376811594203,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
107,109,107,616,113,89,18,5.944444444444445,6.921348314606742,1.2696629213483146,0.0,0.0,0.11235955056179775,0.0,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
193,195,193,1092,205,163,30,6.433333333333334,6.699386503067485,1.2576687116564418,0.0,0.0,0.1165644171779141,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
219,221,219,1249,231,186,33,6.636363636363637,6.71505376344086,1.2419354838709677,0.0,0.0,0.11827956989247312,0.010752688172043012,0.0,0.005376344086021506,0.005376344086021506,0.0,0.005376344086021506,0.005376344086021506,0.005376344086021506,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44,46,44,255,46,36,6,7.166666666666667,7.083333333333333,1.2777777777777777,0.0,0.0,0.08333333333333333,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70,72,70,390,74,58,12,5.833333333333333,6.724137931034483,1.2758620689655173,0.0,0.0,0.15517241379310345,0.017241379310344827,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
155,157,155,868,162,132,23,6.739130434782608,6.575757575757576,1.2272727272727273,0.0,0.0,0.11363636363636363,0.007575757575757576,0.007575757575757576,0.0,0.007575757575757576,0.0,0.007575757575757576,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,55,53,290,55,46,7,7.571428571428571,6.304347826086956,1.1956521739130435,0.0,0.0,0.08695652173913043,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
193,195,193,1106,205,163,30,6.433333333333334,6.785276073619632,1.2576687116564418,0.0,0.0,0.12883435582822086,0.006134969325153374,0.012269938650306749,0.006134969325153374,0.006134969325153374,0.012269938650306749,0.0,0.006134969325153374,0.012269938650306749,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36,38,36,206,37,31,5,7.2,6.645161290322581,1.1935483870967742,0.0,0.0,0.16129032258064516,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
214,216,214,1211,226,183,31,6.903225806451613,6.617486338797814,1.2349726775956285,0.0,0.0,0.11475409836065574,0.00546448087431694,0.00546448087431694,0.01092896174863388,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
227,229,227,1294,240,190,37,6.135135135135135,6.810526315789474,1.263157894736842,0.0,0.0,0.1,0.005263157894736842,0.005263157894736842,0.010526315789473684,0.005263157894736842,0.0,0.005263157894736842,0.005263157894736842,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
189,191,189,1132,200,161,28,6.75,7.031055900621118,1.2422360248447204,0.0,0.0,0.07453416149068323,0.0,0.012422360248447204,0.006211180124223602,0.012422360248447204,0.006211180124223602,0.0,0.006211180124223602,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,34,32,191,33,28,4,8.0,6.821428571428571,1.1785714285714286,0.0,0.0,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
162,164,162,920,169,135,25,6.44,6.814814814814815,1.2518518518518518,0.0,0.0,0.08888888888888889,0.007407407407407408,0.0,0.007407407407407408,0.007407407407407408,0.0,0.0,0.007407407407407408,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
164,166,164,915,173,138,26,6.3076923076923075,6.630434782608695,1.2536231884057971,0.0,0.0,0.10144927536231885,0.0,0.014492753623188406,0.0,0.007246376811594203,0.0,0.007246376811594203,0.007246376811594203,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
403,405,403,2304,427,341,59,6.813559322033898,6.756598240469208,1.252199413489736,0.0,0.0,0.09970674486803519,0.002932551319648094,0.01466275659824047,0.002932551319648094,0.002932551319648094,0.005865102639296188,0.002932551319648094,0.002932551319648094,0.002932551319648094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,34,32,173,33,28,4,8.0,6.178571428571429,1.1785714285714286,0.0,0.0,0.14285714285714285,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,18,16,81,16,14,2,8.0,5.785714285714286,1.1428571428571428,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
87,89,87,484,91,73,14,6.214285714285714,6.63013698630137,1.2465753424657535,0.0,0.0,0.1095890410958904,0.0136986301369863,0.0136986301369863,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
214,216,214,1197,225,179,35,6.114285714285714,6.687150837988827,1.2569832402234637,0.0,0.0,0.11731843575418995,0.0,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.0,0.0,0.00558659217877095,0.01675977653631285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
126,128,126,708,133,105,21,6.0,6.742857142857143,1.2666666666666666,0.0,0.0,0.09523809523809523,0.0,0.02857142857142857,0.01904761904761905,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314,316,314,1854,330,265,49,6.408163265306122,6.996226415094339,1.2452830188679245,0.0,0.0,0.09056603773584905,0.0037735849056603774,0.011320754716981131,0.011320754716981131,0.0037735849056603774,0.0,0.0,0.0037735849056603774,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
121,123,121,699,126,100,20,6.0,6.99,1.26,0.0,0.0,0.07,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,40,38,251,39,32,6,6.333333333333333,7.84375,1.21875,0.0,0.0,0.0625,0.0,0.0,0.03125,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
262,264,262,1453,279,220,42,6.238095238095238,6.6045454545454545,1.268181818181818,0.0,0.0,0.07727272727272727,0.004545454545454545,0.00909090909090909,0.00909090909090909,0.004545454545454545,0.00909090909090909,0.0,0.004545454545454545,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
250,252,250,1379,266,209,41,6.097560975609756,6.598086124401914,1.2727272727272727,0.0,0.0,0.10047846889952153,0.004784688995215311,0.009569377990430622,0.009569377990430622,0.004784688995215311,0.004784688995215311,0.0,0.004784688995215311,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
174,176,174,1017,183,147,27,6.444444444444445,6.918367346938775,1.2448979591836735,0.0,0.0,0.08163265306122448,0.006802721088435374,0.013605442176870748,0.006802721088435374,0.006802721088435374,0.0,0.0,0.006802721088435374,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,36,34,206,36,29,5,6.8,7.103448275862069,1.2413793103448276,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,40,38,207,39,32,6,6.333333333333333,6.46875,1.21875,0.0,0.0,0.25,0.0,0.0,0.03125,0.03125,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,82,80,465,84,67,13,6.153846153846154,6.940298507462686,1.2537313432835822,0.0,0.0,0.08955223880597014,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
206,208,206,1140,217,175,31,6.645161290322581,6.514285714285714,1.24,0.0,0.0,0.12,0.005714285714285714,0.011428571428571429,0.011428571428571429,0.005714285714285714,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
296,298,296,1618,312,249,45,6.555555555555555,6.497991967871486,1.2530120481927711,0.0,0.0,0.12449799196787148,0.008032128514056224,0.004016064257028112,0.004016064257028112,0.004016064257028112,0.004016064257028112,0.0,0.004016064257028112,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
183,185,183,1070,193,155,28,6.535714285714286,6.903225806451613,1.2451612903225806,0.0,0.0,0.09032258064516129,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40,42,40,224,42,33,7,5.714285714285714,6.787878787878788,1.2727272727272727,0.0,0.0,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,32,30,167,32,25,5,6.0,6.68,1.28,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
231,233,231,1328,242,197,34,6.794117647058823,6.741116751269035,1.2284263959390862,0.0,0.0,0.09644670050761421,0.0,0.0,0.005076142131979695,0.005076142131979695,0.0,0.0,0.005076142131979695,0.01015228426395939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,55,53,321,55,45,8,6.625,7.133333333333334,1.2222222222222223,0.0,0.0,0.1111111111111111,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
203,205,203,1183,213,171,32,6.34375,6.918128654970761,1.2456140350877194,0.0,0.0,0.08187134502923976,0.005847953216374269,0.005847953216374269,0.005847953216374269,0.011695906432748537,0.0,0.005847953216374269,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
74,76,74,417,78,63,11,6.7272727272727275,6.619047619047619,1.2380952380952381,0.0,0.0,0.14285714285714285,0.0,0.0,0.015873015873015872,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
212,214,212,1260,222,179,32,6.59375,7.039106145251397,1.2402234636871508,0.0,0.0,0.09497206703910614,0.00558659217877095,0.00558659217877095,0.0,0.00558659217877095,0.00558659217877095,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
231,233,231,1353,245,196,35,6.6,6.903061224489796,1.25,0.0,0.0,0.09183673469387756,0.01020408163265306,0.00510204081632653,0.00510204081632653,0.01020408163265306,0.00510204081632653,0.00510204081632653,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
221,223,221,1260,235,187,34,6.5,6.737967914438503,1.2566844919786095,0.0,0.0,0.0962566844919786,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114,116,114,644,121,97,15,7.6,6.639175257731959,1.2474226804123711,0.0,0.0,0.1134020618556701,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
113,115,113,617,119,97,16,7.0625,6.360824742268041,1.2268041237113403,0.0,0.0,0.10309278350515463,0.010309278350515464,0.0,0.010309278350515464,0.010309278350515464,0.0,0.010309278350515464,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37,39,37,206,38,32,5,7.4,6.4375,1.1875,0.0,0.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
112,114,112,648,117,95,17,6.588235294117647,6.821052631578947,1.231578947368421,0.0,0.0,0.11578947368421053,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
95,97,95,519,101,80,15,6.333333333333333,6.4875,1.2625,0.0,0.0,0.175,0.0,0.0,0.025,0.0125,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,35,33,179,34,27,6,5.5,6.62962962962963,1.2592592592592593,0.0,0.0,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,36,34,201,35,29,5,6.8,6.931034482758621,1.206896551724138,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50,52,50,302,53,42,8,6.25,7.190476190476191,1.2619047619047619,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
175,177,175,981,183,148,26,6.6923076923076925,6.628378378378378,1.2364864864864864,0.0,0.0,0.08783783783783784,0.006756756756756757,0.0,0.006756756756756757,0.006756756756756757,0.0,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
339,341,339,1909,361,289,50,6.78,6.6055363321799305,1.2491349480968859,0.0,0.0,0.11072664359861592,0.006920415224913495,0.0034602076124567475,0.0034602076124567475,0.0034602076124567475,0.0,0.006920415224913495,0.0034602076124567475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
199,201,199,1108,209,168,31,6.419354838709677,6.595238095238095,1.244047619047619,0.0,0.0,0.08928571428571429,0.0,0.011904761904761904,0.005952380952380952,0.005952380952380952,0.011904761904761904,0.0,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
153,155,153,884,163,130,23,6.6521739130434785,6.8,1.2538461538461538,0.0,0.0,0.13076923076923078,0.015384615384615385,0.0,0.015384615384615385,0.007692307692307693,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
142,144,142,831,150,122,20,7.1,6.811475409836065,1.2295081967213115,0.0,0.0,0.11475409836065574,0.0,0.01639344262295082,0.00819672131147541,0.00819672131147541,0.0,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
85,87,85,498,90,71,14,6.071428571428571,7.014084507042254,1.267605633802817,0.0,0.0,0.11267605633802817,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
351,353,351,1956,372,292,57,6.140350877192983,6.698630136986301,1.273972602739726,0.0,0.0,0.1643835616438356,0.003424657534246575,0.017123287671232876,0.010273972602739725,0.003424657534246575,0.00684931506849315,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
217,219,217,1190,230,182,35,6.2,6.538461538461538,1.2637362637362637,0.0,0.0,0.10989010989010989,0.01098901098901099,0.0,0.005494505494505495,0.005494505494505495,0.0,0.0,0.005494505494505495,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65,67,65,378,68,56,9,7.222222222222222,6.75,1.2142857142857142,0.0,0.0,0.05357142857142857,0.017857142857142856,0.0,0.0,0.017857142857142856,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
107,109,107,575,112,88,17,6.235294117647059,6.534090909090909,1.2727272727272727,0.0,0.0,0.125,0.011363636363636364,0.0,0.022727272727272728,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
212,214,212,1216,227,179,33,6.424242424242424,6.793296089385475,1.2681564245810055,0.0,0.0,0.12849162011173185,0.0111731843575419,0.00558659217877095,0.00558659217877095,0.0111731843575419,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147,149,147,812,154,124,24,6.125,6.548387096774194,1.2419354838709677,0.0,0.0,0.08870967741935484,0.008064516129032258,0.0,0.024193548387096774,0.008064516129032258,0.0,0.008064516129032258,0.008064516129032258,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
74,76,74,436,77,63,11,6.7272727272727275,6.920634920634921,1.2222222222222223,0.0,0.0,0.07936507936507936,0.015873015873015872,0.031746031746031744,0.0,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
189,191,189,1039,200,160,28,6.75,6.49375,1.25,0.0,0.0,0.075,0.00625,0.0,0.0125,0.0,0.0,0.00625,0.00625,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46,48,46,257,48,39,7,6.571428571428571,6.589743589743589,1.2307692307692308,0.0,0.0,0.15384615384615385,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48,50,48,279,50,40,8,6.0,6.975,1.25,0.0,0.0,0.15,0.0,0.0,0.0,0.025,0.0,0.025,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,18,16,86,16,13,3,5.333333333333333,6.615384615384615,1.2307692307692308,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71,73,71,390,75,59,12,5.916666666666667,6.610169491525424,1.271186440677966,0.0,0.0,0.13559322033898305,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
252,254,252,1419,266,214,39,6.461538461538462,6.630841121495327,1.2429906542056075,0.0,0.0,0.1542056074766355,0.0,0.009345794392523364,0.004672897196261682,0.004672897196261682,0.009345794392523364,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
146,148,146,836,153,124,22,6.636363636363637,6.741935483870968,1.2338709677419355,0.0,0.0,0.11290322580645161,0.016129032258064516,0.0,0.008064516129032258,0.008064516129032258,0.0,0.008064516129032258,0.008064516129032258,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
126,128,126,720,132,107,19,6.631578947368421,6.728971962616822,1.233644859813084,0.0,0.0,0.08411214953271028,0.0,0.009345794392523364,0.018691588785046728,0.009345794392523364,0.0,0.009345794392523364,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
226,228,226,1299,241,190,37,6.108108108108108,6.836842105263158,1.268421052631579,0.0,0.0,0.11578947368421053,0.005263157894736842,0.021052631578947368,0.010526315789473684,0.005263157894736842,0.010526315789473684,0.0,0.005263157894736842,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
523,525,523,2917,551,440,83,6.301204819277109,6.629545454545455,1.2522727272727272,0.0,0.0,0.1,0.0022727272727272726,0.00909090909090909,0.0022727272727272726,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.0022727272727272726,0.004545454545454545,0.0,0.0,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,25,23,129,23,20,3,7.666666666666667,6.45,1.15,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
234,236,234,1333,248,196,39,6.0,6.801020408163265,1.2653061224489797,0.0,0.0,0.11224489795918367,0.0,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.00510204081632653,0.0,0.00510204081632653,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
